"UF","TURNO","CANDIDATURA","PARTIDO","DATA","PERCENTUAL","INSTITUTO","REGISTRO_TSE","AMOSTRA"
"PR",1,"Carol Arns","PODE",2020-10-22,3,"Ibope","PR-01535/2020",805
"PR",1,"Christiane Yared","PL",2020-10-22,5,"Ibope","PR-01535/2020",805
"PR",1,"Diogo Furtado","PCO",2020-10-22,0,"Ibope","PR-01535/2020",805
"PR",1,"Dr. João","NOVO",2020-10-22,2,"Ibope","PR-01535/2020",805
"PR",1,"Eloy Casagrande","REDE",2020-10-22,0,"Ibope","PR-01535/2020",805
"PR",1,"F. Francischini","PSL",2020-10-22,8,"Ibope","PR-01535/2020",805
"PR",1,"Goura","PDT",2020-10-22,8,"Ibope","PR-01535/2020",805
"PR",1,"João Arruda","MDB",2020-10-22,3,"Ibope","PR-01535/2020",805
"PR",1,"Letícia Lanz","PSOL",2020-10-22,1,"Ibope","PR-01535/2020",805
"PR",1,"Marisa Lobo","AVANTE",2020-10-22,1,"Ibope","PR-01535/2020",805
"PR",1,"Paulo Opuszka","PT",2020-10-22,1,"Ibope","PR-01535/2020",805
"PR",1,"Prof. Mocellin","PV",2020-10-22,1,"Ibope","PR-01535/2020",805
"PR",1,"Prof. Samara","PSTU",2020-10-22,1,"Ibope","PR-01535/2020",805
"PR",1,"Rafael Greca","DEM",2020-10-22,46,"Ibope","PR-01535/2020",805
"PR",1,"Zé Boni","PTC",2020-10-22,1,"Ibope","PR-01535/2020",805
"PR",1,"Brancos/nulos/indecisos",NA,2020-10-22,19,"Ibope","PR-01535/2020",805
"PR",1,"Camila Lanes","PCdoB",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Carol Arns","PODE",2020-11-04,3,"Opnião","PR-06138/2020",1220
"PR",1,"Christiane Yared","PL",2020-11-04,4,"Opnião","PR-06138/2020",1220
"PR",1,"Diogo Furtado","PCO",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Dr. João","NOVO",2020-11-04,5,"Opnião","PR-06138/2020",1220
"PR",1,"Eloy Casagrande","REDE",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"F. Francischini","PSL",2020-11-04,7,"Opnião","PR-06138/2020",1220
"PR",1,"Goura","PDT",2020-11-04,6,"Opnião","PR-06138/2020",1220
"PR",1,"João Arruda","MDB",2020-11-04,4,"Opnião","PR-06138/2020",1220
"PR",1,"Letícia Lanz","PSOL",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Marisa Lobo","AVANTE",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Paulo Opuszka","PT",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Prof. Mocellin","PV",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Prof. Samara","PSTU",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Rafael Greca","DEM",2020-11-04,44,"Opnião","PR-06138/2020",1220
"PR",1,"Zé Boni","PTC",2020-11-04,0,"Opnião","PR-06138/2020",1220
"PR",1,"Brancos/nulos/indecisos",NA,2020-11-04,22,"Opnião","PR-06138/2020",1220
"PR",1,"Camila Lanes","PCdoB",2020-11-13,1,"Ibope","PR-05712/2020",805
"PR",1,"Carol Arns","PODE",2020-11-13,3,"Ibope","PR-05712/2020",805
"PR",1,"Christiane Yared","PL",2020-11-13,4,"Ibope","PR-05712/2020",805
"PR",1,"Diogo Furtado","PCO",2020-11-13,0,"Ibope","PR-05712/2020",805
"PR",1,"Dr. João","NOVO",2020-11-13,3,"Ibope","PR-05712/2020",805
"PR",1,"Eloy Casagrande","REDE",2020-11-13,0,"Ibope","PR-05712/2020",805
"PR",1,"F. Francischini","PSL",2020-11-13,7,"Ibope","PR-05712/2020",805
"PR",1,"Goura","PDT",2020-11-13,10,"Ibope","PR-05712/2020",805
"PR",1,"João Arruda","MDB",2020-11-13,4,"Ibope","PR-05712/2020",805
"PR",1,"Letícia Lanz","PSOL",2020-11-13,0,"Ibope","PR-05712/2020",805
"PR",1,"Marisa Lobo","AVANTE",2020-11-13,1,"Ibope","PR-05712/2020",805
"PR",1,"Paulo Opuszka","PT",2020-11-13,1,"Ibope","PR-05712/2020",805
"PR",1,"Prof. Mocellin","PV",2020-11-13,1,"Ibope","PR-05712/2020",805
"PR",1,"Prof. Samara","PSTU",2020-11-13,0,"Ibope","PR-05712/2020",805
"PR",1,"Rafael Greca","DEM",2020-11-13,48,"Ibope","PR-05712/2020",805
"PR",1,"Zé Boni","PTC",2020-11-13,1,"Ibope","PR-05712/2020",805
"PR",1,"Brancos/nulos/indecisos",NA,2020-11-13,15,"Ibope","PR-05712/2020",805
"PI",1,"Mário Rogério","CID",2020-09-20,0,"Amostragem","PI-09446/2020",605
"PI",1,"Pedro Laurentino","UP",2020-09-20,0,"Amostragem","PI-09446/2020",605
"PI",1,"Gervásio Santos","PSTU",2020-09-20,0,"Amostragem","PI-09446/2020",605
"PI",1,"Gessy Fonseca","PSC",2020-09-20,0,"Amostragem","PI-09446/2020",605
"PI",1,"Lucineide Barros","PSOL",2020-09-20,1,"Amostragem","PI-09446/2020",605
"PI",1,"Fábio Sérvio","PROS",2020-09-20,1,"Amostragem","PI-09446/2020",605
"PI",1,"Lourdes Melo","PCO",2020-09-20,1,"Amostragem","PI-09446/2020",605
"PI",1,"Simone Pereira","PSD",2020-09-20,1,"Amostragem","PI-09446/2020",605
"PI",1,"Major Diego","PATRI",2020-09-20,2,"Amostragem","PI-09446/2020",605
"PI",1,"Fábio Novo","PT",2020-09-20,7,"Amostragem","PI-09446/2020",605
"PI",1,"Kléber Montezuma","PSDB",2020-09-20,14,"Amostragem","PI-09446/2020",605
"PI",1,"Fábio Abreu","PL",2020-09-20,20,"Amostragem","PI-09446/2020",605
"PI",1,"Brancos/nulos/indecisos",NA,2020-09-20,21,"Amostragem","PI-09446/2020",605
"PI",1,"Dr. Pessoa","MDB",2020-09-20,32,"Amostragem","PI-09446/2020",605
"PI",1,"Lucineide Barros","PSOL",2020-09-30,0,"Credibilidade","PI-09518/2020",1000
"PI",1,"Lourdes Melo","PCO",2020-09-30,0,"Credibilidade","PI-09518/2020",1000
"PI",1,"Mário Rogério","CID",2020-09-30,0,"Credibilidade","PI-09518/2020",1000
"PI",1,"Pedro Laurentino","UP",2020-09-30,0,"Credibilidade","PI-09518/2020",1000
"PI",1,"Gervásio Santos","PSTU",2020-09-30,0,"Credibilidade","PI-09518/2020",1000
"PI",1,"Gessy Fonseca","PSC",2020-09-30,0,"Credibilidade","PI-09518/2020",1000
"PI",1,"Fábio Sérvio","PROS",2020-09-30,1,"Credibilidade","PI-09518/2020",1000
"PI",1,"Simone Pereira","PSD",2020-09-30,1,"Credibilidade","PI-09518/2020",1000
"PI",1,"Major Diego","PATRI",2020-09-30,2,"Credibilidade","PI-09518/2020",1000
"PI",1,"Fábio Novo","PT",2020-09-30,11,"Credibilidade","PI-09518/2020",1000
"PI",1,"Fábio Abreu","PL",2020-09-30,15,"Credibilidade","PI-09518/2020",1000
"PI",1,"Kléber Montezuma","PSDB",2020-09-30,17,"Credibilidade","PI-09518/2020",1000
"PI",1,"Brancos/nulos/indecisos",NA,2020-09-30,19,"Credibilidade","PI-09518/2020",1000
"PI",1,"Dr. Pessoa","MDB",2020-09-30,32,"Credibilidade","PI-09518/2020",1000
"PI",1,"Lucineide Barros","PSOL",2020-10-11,0,"Credibilidade","PI-01762/2020",900
"PI",1,"Fábio Sérvio","PROS",2020-10-11,0,"Credibilidade","PI-01762/2020",900
"PI",1,"Lourdes Melo","PCO",2020-10-11,0,"Credibilidade","PI-01762/2020",900
"PI",1,"Mário Rogério","CID",2020-10-11,0,"Credibilidade","PI-01762/2020",900
"PI",1,"Pedro Laurentino","UP",2020-10-11,0,"Credibilidade","PI-01762/2020",900
"PI",1,"Gervásio Santos","PSTU",2020-10-11,0,"Credibilidade","PI-01762/2020",900
"PI",1,"Major Diego","PATRI",2020-10-11,1,"Credibilidade","PI-01762/2020",900
"PI",1,"Simone Pereira","PSD",2020-10-11,1,"Credibilidade","PI-01762/2020",900
"PI",1,"Gessy Fonseca","PSC",2020-10-11,1,"Credibilidade","PI-01762/2020",900
"PI",1,"Fábio Novo","PT",2020-10-11,10,"Credibilidade","PI-01762/2020",900
"PI",1,"Fábio Abreu","PL",2020-10-11,13,"Credibilidade","PI-01762/2020",900
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-11,18,"Credibilidade","PI-01762/2020",900
"PI",1,"Kléber Montezuma","PSDB",2020-10-11,22,"Credibilidade","PI-01762/2020",900
"PI",1,"Dr. Pessoa","MDB",2020-10-11,33,"Credibilidade","PI-01762/2020",900
"PI",1,"Lourdes Melo","PCO",2020-10-11,0,"Opinar","PI-02493/2020",800
"PI",1,"Mário Rogério","CID",2020-10-11,0,"Opinar","PI-02493/2020",800
"PI",1,"Pedro Laurentino","UP",2020-10-11,0,"Opinar","PI-02493/2020",800
"PI",1,"Gervásio Santos","PSTU",2020-10-11,0,"Opinar","PI-02493/2020",800
"PI",1,"Major Diego","PATRI",2020-10-11,1,"Opinar","PI-02493/2020",800
"PI",1,"Lucineide Barros","PSOL",2020-10-11,1,"Opinar","PI-02493/2020",800
"PI",1,"Fábio Sérvio","PROS",2020-10-11,1,"Opinar","PI-02493/2020",800
"PI",1,"Simone Pereira","PSD",2020-10-11,1,"Opinar","PI-02493/2020",800
"PI",1,"Gessy Fonseca","PSC",2020-10-11,1,"Opinar","PI-02493/2020",800
"PI",1,"Fábio Novo","PT",2020-10-11,6,"Opinar","PI-02493/2020",800
"PI",1,"Fábio Abreu","PL",2020-10-11,13,"Opinar","PI-02493/2020",800
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-11,14,"Opinar","PI-02493/2020",800
"PI",1,"Kléber Montezuma","PSDB",2020-10-11,21,"Opinar","PI-02493/2020",800
"PI",1,"Dr. Pessoa","MDB",2020-10-11,39,"Opinar","PI-02493/2020",800
"PI",1,"Lucineide Barros","PSOL",2020-10-15,0,"Data O Dia","PI-04294/2020",800
"PI",1,"Fábio Sérvio","PROS",2020-10-15,0,"Data O Dia","PI-04294/2020",800
"PI",1,"Lourdes Melo","PCO",2020-10-15,0,"Data O Dia","PI-04294/2020",800
"PI",1,"Mário Rogério","CID",2020-10-15,0,"Data O Dia","PI-04294/2020",800
"PI",1,"Pedro Laurentino","UP",2020-10-15,0,"Data O Dia","PI-04294/2020",800
"PI",1,"Gervásio Santos","PSTU",2020-10-15,0,"Data O Dia","PI-04294/2020",800
"PI",1,"Major Diego","PATRI",2020-10-15,1,"Data O Dia","PI-04294/2020",800
"PI",1,"Simone Pereira","PSD",2020-10-15,1,"Data O Dia","PI-04294/2020",800
"PI",1,"Gessy Fonseca","PSC",2020-10-15,1,"Data O Dia","PI-04294/2020",800
"PI",1,"Fábio Novo","PT",2020-10-15,6,"Data O Dia","PI-04294/2020",800
"PI",1,"Fábio Abreu","PL",2020-10-15,20,"Data O Dia","PI-04294/2020",800
"PI",1,"Dr. Pessoa","MDB",2020-10-15,22,"Data O Dia","PI-04294/2020",800
"PI",1,"Kléber Montezuma","PSDB",2020-10-15,23,"Data O Dia","PI-04294/2020",800
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-15,27,"Data O Dia","PI-04294/2020",800
"PI",1,"Lucineide Barros","PSOL",2020-10-16,0,"Ibope","PI-05564/2020",602
"PI",1,"Mário Rogério","CID",2020-10-16,0,"Ibope","PI-05564/2020",602
"PI",1,"Pedro Laurentino","UP",2020-10-16,0,"Ibope","PI-05564/2020",602
"PI",1,"Gervásio Santos","PSTU",2020-10-16,0,"Ibope","PI-05564/2020",602
"PI",1,"Fábio Sérvio","PROS",2020-10-16,1,"Ibope","PI-05564/2020",602
"PI",1,"Lourdes Melo","PCO",2020-10-16,1,"Ibope","PI-05564/2020",602
"PI",1,"Simone Pereira","PSD",2020-10-16,1,"Ibope","PI-05564/2020",602
"PI",1,"Gessy Fonseca","PSC",2020-10-16,1,"Ibope","PI-05564/2020",602
"PI",1,"Major Diego","PATRI",2020-10-16,2,"Ibope","PI-05564/2020",602
"PI",1,"Fábio Novo","PT",2020-10-16,6,"Ibope","PI-05564/2020",602
"PI",1,"Fábio Abreu","PL",2020-10-16,16,"Ibope","PI-05564/2020",602
"PI",1,"Kléber Montezuma","PSDB",2020-10-16,18,"Ibope","PI-05564/2020",602
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-16,19,"Ibope","PI-05564/2020",602
"PI",1,"Dr. Pessoa","MDB",2020-10-16,34,"Ibope","PI-05564/2020",602
"PI",1,"Lourdes Melo","PCO",2020-10-18,0,"GP1","PI-01669/2020",991
"PI",1,"Mário Rogério","CID",2020-10-18,0,"GP1","PI-01669/2020",991
"PI",1,"Pedro Laurentino","UP",2020-10-18,0,"GP1","PI-01669/2020",991
"PI",1,"Gervásio Santos","PSTU",2020-10-18,0,"GP1","PI-01669/2020",991
"PI",1,"Lucineide Barros","PSOL",2020-10-18,1,"GP1","PI-01669/2020",991
"PI",1,"Fábio Sérvio","PROS",2020-10-18,1,"GP1","PI-01669/2020",991
"PI",1,"Gessy Fonseca","PSC",2020-10-18,1,"GP1","PI-01669/2020",991
"PI",1,"Simone Pereira","PSD",2020-10-18,2,"GP1","PI-01669/2020",991
"PI",1,"Major Diego","PATRI",2020-10-18,3,"GP1","PI-01669/2020",991
"PI",1,"Fábio Novo","PT",2020-10-18,7,"GP1","PI-01669/2020",991
"PI",1,"Fábio Abreu","PL",2020-10-18,13,"GP1","PI-01669/2020",991
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-18,23,"GP1","PI-01669/2020",991
"PI",1,"Kléber Montezuma","PSDB",2020-10-18,23,"GP1","PI-01669/2020",991
"PI",1,"Dr. Pessoa","MDB",2020-10-18,26,"GP1","PI-01669/2020",991
"PI",1,"Lourdes Melo","PCO",2020-10-18,0,"Amostragem","PI-08625/2020",605
"PI",1,"Mário Rogério","CID",2020-10-18,0,"Amostragem","PI-08625/2020",605
"PI",1,"Pedro Laurentino","UP",2020-10-18,0,"Amostragem","PI-08625/2020",605
"PI",1,"Gervásio Santos","PSTU",2020-10-18,0,"Amostragem","PI-08625/2020",605
"PI",1,"Major Diego","PATRI",2020-10-18,1,"Amostragem","PI-08625/2020",605
"PI",1,"Lucineide Barros","PSOL",2020-10-18,1,"Amostragem","PI-08625/2020",605
"PI",1,"Fábio Sérvio","PROS",2020-10-18,1,"Amostragem","PI-08625/2020",605
"PI",1,"Simone Pereira","PSD",2020-10-18,1,"Amostragem","PI-08625/2020",605
"PI",1,"Gessy Fonseca","PSC",2020-10-18,1,"Amostragem","PI-08625/2020",605
"PI",1,"Fábio Novo","PT",2020-10-18,6,"Amostragem","PI-08625/2020",605
"PI",1,"Fábio Abreu","PL",2020-10-18,17,"Amostragem","PI-08625/2020",605
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-18,20,"Amostragem","PI-08625/2020",605
"PI",1,"Kléber Montezuma","PSDB",2020-10-18,23,"Amostragem","PI-08625/2020",605
"PI",1,"Dr. Pessoa","MDB",2020-10-18,28,"Amostragem","PI-08625/2020",605
"PI",1,"Mário Rogério","CID",2020-10-24,0,"Data Max","PI-04117/2020",1072
"PI",1,"Pedro Laurentino","UP",2020-10-24,0,"Data Max","PI-04117/2020",1072
"PI",1,"Gervásio Santos","PSTU",2020-10-24,0,"Data Max","PI-04117/2020",1072
"PI",1,"Major Diego","PATRI",2020-10-24,1,"Data Max","PI-04117/2020",1072
"PI",1,"Lucineide Barros","PSOL",2020-10-24,1,"Data Max","PI-04117/2020",1072
"PI",1,"Fábio Sérvio","PROS",2020-10-24,1,"Data Max","PI-04117/2020",1072
"PI",1,"Lourdes Melo","PCO",2020-10-24,1,"Data Max","PI-04117/2020",1072
"PI",1,"Simone Pereira","PSD",2020-10-24,1,"Data Max","PI-04117/2020",1072
"PI",1,"Gessy Fonseca","PSC",2020-10-24,1,"Data Max","PI-04117/2020",1072
"PI",1,"Fábio Novo","PT",2020-10-24,6,"Data Max","PI-04117/2020",1072
"PI",1,"Fábio Abreu","PL",2020-10-24,13,"Data Max","PI-04117/2020",1072
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-24,14,"Data Max","PI-04117/2020",1072
"PI",1,"Kléber Montezuma","PSDB",2020-10-24,21,"Data Max","PI-04117/2020",1072
"PI",1,"Dr. Pessoa","MDB",2020-10-24,39,"Data Max","PI-04117/2020",1072
"PI",1,"Mário Rogério","CID",2020-10-30,0,"Ibope","PI-07888/2020",602
"PI",1,"Pedro Laurentino","UP",2020-10-30,0,"Ibope","PI-07888/2020",602
"PI",1,"Gervásio Santos","PSTU",2020-10-30,0,"Ibope","PI-07888/2020",602
"PI",1,"Major Diego","PATRI",2020-10-30,1,"Ibope","PI-07888/2020",602
"PI",1,"Lucineide Barros","PSOL",2020-10-30,1,"Ibope","PI-07888/2020",602
"PI",1,"Fábio Sérvio","PROS",2020-10-30,1,"Ibope","PI-07888/2020",602
"PI",1,"Lourdes Melo","PCO",2020-10-30,0,"Ibope","PI-07888/2020",602
"PI",1,"Simone Pereira","PSD",2020-10-30,1,"Ibope","PI-07888/2020",602
"PI",1,"Gessy Fonseca","PSC",2020-10-30,1,"Ibope","PI-07888/2020",602
"PI",1,"Fábio Novo","PT",2020-10-30,6,"Ibope","PI-07888/2020",602
"PI",1,"Fábio Abreu","PL",2020-10-30,12,"Ibope","PI-07888/2020",602
"PI",1,"Brancos/nulos/indecisos",NA,2020-10-30,17,"Ibope","PI-07888/2020",602
"PI",1,"Kléber Montezuma","PSDB",2020-10-30,22,"Ibope","PI-07888/2020",602
"PI",1,"Dr. Pessoa","MDB",2020-10-30,37,"Ibope","PI-07888/2020",602
"PI",1,"Mário Rogério","CID",2020-11-01,0,"Data Max","PI-08639/2020",1072
"PI",1,"Pedro Laurentino","UP",2020-11-01,0,"Data Max","PI-08639/2020",1072
"PI",1,"Gervásio Santos","PSTU",2020-11-01,0,"Data Max","PI-08639/2020",1072
"PI",1,"Major Diego","PATRI",2020-11-01,1,"Data Max","PI-08639/2020",1072
"PI",1,"Lucineide Barros","PSOL",2020-11-01,0,"Data Max","PI-08639/2020",1072
"PI",1,"Fábio Sérvio","PROS",2020-11-01,0,"Data Max","PI-08639/2020",1072
"PI",1,"Lourdes Melo","PCO",2020-11-01,0,"Data Max","PI-08639/2020",1072
"PI",1,"Simone Pereira","PSD",2020-11-01,2,"Data Max","PI-08639/2020",1072
"PI",1,"Gessy Fonseca","PSC",2020-11-01,3,"Data Max","PI-08639/2020",1072
"PI",1,"Fábio Novo","PT",2020-11-01,6,"Data Max","PI-08639/2020",1072
"PI",1,"Fábio Abreu","PL",2020-11-01,10,"Data Max","PI-08639/2020",1072
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-01,15,"Data Max","PI-08639/2020",1072
"PI",1,"Kléber Montezuma","PSDB",2020-11-01,22,"Data Max","PI-08639/2020",1072
"PI",1,"Dr. Pessoa","MDB",2020-11-01,40,"Data Max","PI-08639/2020",1072
"PI",1,"Mário Rogério","CID",2020-11-01,0,"Opinar","PI-08106/2020",800
"PI",1,"Pedro Laurentino","UP",2020-11-01,0,"Opinar","PI-08106/2020",800
"PI",1,"Gervásio Santos","PSTU",2020-11-01,0,"Opinar","PI-08106/2020",800
"PI",1,"Major Diego","PATRI",2020-11-01,1,"Opinar","PI-08106/2020",800
"PI",1,"Lucineide Barros","PSOL",2020-11-01,0,"Opinar","PI-08106/2020",800
"PI",1,"Fábio Sérvio","PROS",2020-11-01,0,"Opinar","PI-08106/2020",800
"PI",1,"Lourdes Melo","PCO",2020-11-01,0,"Opinar","PI-08106/2020",800
"PI",1,"Simone Pereira","PSD",2020-11-01,1,"Opinar","PI-08106/2020",800
"PI",1,"Gessy Fonseca","PSC",2020-11-01,3,"Opinar","PI-08106/2020",800
"PI",1,"Fábio Novo","PT",2020-11-01,6,"Opinar","PI-08106/2020",800
"PI",1,"Fábio Abreu","PL",2020-11-01,9,"Opinar","PI-08106/2020",800
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-01,17,"Opinar","PI-08106/2020",800
"PI",1,"Kléber Montezuma","PSDB",2020-11-01,27,"Opinar","PI-08106/2020",800
"PI",1,"Dr. Pessoa","MDB",2020-11-01,33,"Opinar","PI-08106/2020",800
"PI",1,"Mário Rogério","CID",2020-11-03,0,"Credibilidade","PI-01469/2020",900
"PI",1,"Pedro Laurentino","UP",2020-11-03,0,"Credibilidade","PI-01469/2020",900
"PI",1,"Gervásio Santos","PSTU",2020-11-03,0,"Credibilidade","PI-01469/2020",900
"PI",1,"Major Diego","PATRI",2020-11-03,1,"Credibilidade","PI-01469/2020",900
"PI",1,"Lucineide Barros","PSOL",2020-11-03,0,"Credibilidade","PI-01469/2020",900
"PI",1,"Fábio Sérvio","PROS",2020-11-03,0,"Credibilidade","PI-01469/2020",900
"PI",1,"Lourdes Melo","PCO",2020-11-03,0,"Credibilidade","PI-01469/2020",900
"PI",1,"Simone Pereira","PSD",2020-11-03,1,"Credibilidade","PI-01469/2020",900
"PI",1,"Gessy Fonseca","PSC",2020-11-03,3,"Credibilidade","PI-01469/2020",900
"PI",1,"Fábio Novo","PT",2020-11-03,6,"Credibilidade","PI-01469/2020",900
"PI",1,"Fábio Abreu","PL",2020-11-03,9,"Credibilidade","PI-01469/2020",900
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-03,17,"Credibilidade","PI-01469/2020",900
"PI",1,"Kléber Montezuma","PSDB",2020-11-03,27,"Credibilidade","PI-01469/2020",900
"PI",1,"Dr. Pessoa","MDB",2020-11-03,33,"Credibilidade","PI-01469/2020",900
"PI",1,"Mário Rogério","CID",2020-11-05,0,"GP1","PI-02639/2020",1102
"PI",1,"Pedro Laurentino","UP",2020-11-05,0,"GP1","PI-02639/2020",1102
"PI",1,"Gervásio Santos","PSTU",2020-11-05,0,"GP1","PI-02639/2020",1102
"PI",1,"Major Diego","PATRI",2020-11-05,1,"GP1","PI-02639/2020",1102
"PI",1,"Lucineide Barros","PSOL",2020-11-05,1,"GP1","PI-02639/2020",1102
"PI",1,"Fábio Sérvio","PROS",2020-11-05,0,"GP1","PI-02639/2020",1102
"PI",1,"Lourdes Melo","PCO",2020-11-05,0,"GP1","PI-02639/2020",1102
"PI",1,"Simone Pereira","PSD",2020-11-05,1,"GP1","PI-02639/2020",1102
"PI",1,"Gessy Fonseca","PSC",2020-11-05,5,"GP1","PI-02639/2020",1102
"PI",1,"Fábio Novo","PT",2020-11-05,8,"GP1","PI-02639/2020",1102
"PI",1,"Fábio Abreu","PL",2020-11-05,9,"GP1","PI-02639/2020",1102
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-05,21,"GP1","PI-02639/2020",1102
"PI",1,"Kléber Montezuma","PSDB",2020-11-05,21,"GP1","PI-02639/2020",1102
"PI",1,"Dr. Pessoa","MDB",2020-11-05,31,"GP1","PI-02639/2020",1102
"PI",1,"Mário Rogério","CID",2020-11-08,0,"Credibilidade","PI-03413/2020",1000
"PI",1,"Pedro Laurentino","UP",2020-11-08,0,"Credibilidade","PI-03413/2020",1000
"PI",1,"Gervásio Santos","PSTU",2020-11-08,0,"Credibilidade","PI-03413/2020",1000
"PI",1,"Major Diego","PATRI",2020-11-08,1,"Credibilidade","PI-03413/2020",1000
"PI",1,"Lucineide Barros","PSOL",2020-11-08,0,"Credibilidade","PI-03413/2020",1000
"PI",1,"Fábio Sérvio","PROS",2020-11-08,0,"Credibilidade","PI-03413/2020",1000
"PI",1,"Lourdes Melo","PCO",2020-11-08,0,"Credibilidade","PI-03413/2020",1000
"PI",1,"Simone Pereira","PSD",2020-11-08,1,"Credibilidade","PI-03413/2020",1000
"PI",1,"Gessy Fonseca","PSC",2020-11-08,3,"Credibilidade","PI-03413/2020",1000
"PI",1,"Fábio Novo","PT",2020-11-08,7,"Credibilidade","PI-03413/2020",1000
"PI",1,"Fábio Abreu","PL",2020-11-08,10,"Credibilidade","PI-03413/2020",1000
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-08,16,"Credibilidade","PI-03413/2020",1000
"PI",1,"Kléber Montezuma","PSDB",2020-11-08,28,"Credibilidade","PI-03413/2020",1000
"PI",1,"Dr. Pessoa","MDB",2020-11-08,32,"Credibilidade","PI-03413/2020",1000
"PI",1,"Mário Rogério","CID",2020-11-09,0,"Credibilidade","PI-01876/2020",1000
"PI",1,"Pedro Laurentino","UP",2020-11-09,0,"Credibilidade","PI-01876/2020",1000
"PI",1,"Gervásio Santos","PSTU",2020-11-09,0,"Credibilidade","PI-01876/2020",1000
"PI",1,"Major Diego","PATRI",2020-11-09,1,"Credibilidade","PI-01876/2020",1000
"PI",1,"Lucineide Barros","PSOL",2020-11-09,0,"Credibilidade","PI-01876/2020",1000
"PI",1,"Fábio Sérvio","PROS",2020-11-09,0,"Credibilidade","PI-01876/2020",1000
"PI",1,"Lourdes Melo","PCO",2020-11-09,0,"Credibilidade","PI-01876/2020",1000
"PI",1,"Simone Pereira","PSD",2020-11-09,2,"Credibilidade","PI-01876/2020",1000
"PI",1,"Gessy Fonseca","PSC",2020-11-09,6,"Credibilidade","PI-01876/2020",1000
"PI",1,"Fábio Novo","PT",2020-11-09,7,"Credibilidade","PI-01876/2020",1000
"PI",1,"Fábio Abreu","PL",2020-11-09,10,"Credibilidade","PI-01876/2020",1000
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-09,11,"Credibilidade","PI-01876/2020",1000
"PI",1,"Kléber Montezuma","PSDB",2020-11-09,30,"Credibilidade","PI-01876/2020",1000
"PI",1,"Dr. Pessoa","MDB",2020-11-09,35,"Credibilidade","PI-01876/2020",1000
"PI",1,"Mário Rogério","CID",2020-11-13,0,"Amostragem","PI-06891/2020",800
"PI",1,"Pedro Laurentino","UP",2020-11-13,0,"Amostragem","PI-06891/2020",800
"PI",1,"Gervásio Santos","PSTU",2020-11-13,0,"Amostragem","PI-06891/2020",800
"PI",1,"Major Diego","PATRI",2020-11-13,2,"Amostragem","PI-06891/2020",800
"PI",1,"Lucineide Barros","PSOL",2020-11-13,1,"Amostragem","PI-06891/2020",800
"PI",1,"Fábio Sérvio","PROS",2020-11-13,1,"Amostragem","PI-06891/2020",800
"PI",1,"Lourdes Melo","PCO",2020-11-13,0,"Amostragem","PI-06891/2020",800
"PI",1,"Simone Pereira","PSD",2020-11-13,2,"Amostragem","PI-06891/2020",800
"PI",1,"Gessy Fonseca","PSC",2020-11-13,8,"Amostragem","PI-06891/2020",800
"PI",1,"Fábio Novo","PT",2020-11-13,10,"Amostragem","PI-06891/2020",800
"PI",1,"Fábio Abreu","PL",2020-11-13,8,"Amostragem","PI-06891/2020",800
"PI",1,"Brancos/nulos/indecisos",NA,2020-11-13,11,"Amostragem","PI-06891/2020",800
"PI",1,"Kléber Montezuma","PSDB",2020-11-13,25,"Amostragem","PI-06891/2020",800
"PI",1,"Dr. Pessoa","MDB",2020-11-13,34,"Amostragem","PI-06891/2020",800
"PI",1,"Mário Rogério","CID",2020-11-13,0,"Ibope","PI-02593/2020",602
"PI",1,"Pedro Laurentino","UP",2020-11-13,0,"Ibope","PI-02593/2020",602
"PI",1,"Gervásio Santos","PSTU",2020-11-13,0,"Ibope","PI-02593/2020",602
"PI",1,"Major Diego","PATRI",2020-11-13,2,"Ibope","PI-02593/2020",602
"PI",1,"Lucineide Barros","PSOL",2020-11-13,1,"Ibope","PI-02593/2020",602
"PI",1,"Fábio Sérvio","PROS",2020-11-13,0,"Ibope","PI-02593/2020",602
"PI",1,"Lourdes Melo","PCO",2020-11-13,1,"Ibope","PI-02593/2020",602
"PI",1,"Simone Pereira","PSD",2020-11-13,3,"Ibope","PI-02593/2020",602
